"GRID_G0","woodland","maskWdl","cropland","maskCrp","one","maskOne"
"279622",0.00082256697486924,0,0.73178579021998,1,0.257970743260148,0
"279623",0.0112174367450423,0,0.601140499050833,1,0.364677169996244,1
"279624",0.00973059092688286,0,0.544627414990702,1,0.417594961539211,1
"279625",0.000224183621558534,0,0.991435935372355,1,0.00614882297261871,0
"279626",0.00402967065234708,0,0.903543037101788,1,0.0760343050526051,0
"279627",0.00296074805866927,0,0.847995324593463,1,0.132521423566278,0
"279628",0.00306067809294474,0,0.873416486997677,1,0.10178086087828,0
"279629",0.0014722254200743,0,0.874048272420705,1,0.105761255931904,0
"279630",0.0321797241162885,0,0.723344739379283,1,0.139440994147761,0
"279631",0.00482023668842335,0,0.752479973236938,1,0.215029600500157,0
"279632",0.0133361739455841,0,0.828490207946304,1,0.125037461185159,0
"279633",0.0259307395180113,0,0.254615637594949,0,0.678185965869307,1
"279634",0.0290858685465375,0,0.332826579639741,0,0.614275947014647,1
"279635",0.0969480890619177,0,0.186816024366729,0,0.673070263541536,1
"279636",0.0343629474657843,0,0.339462254424299,0,0.527285418497456,1
"279637",0.0694715039884085,0,0.349221306927612,0,0.266599462451309,0
"279638",0.0264230315834639,0,0.461385074662318,0,0.453230270420682,1
"279639",0.0138879207634315,0,0.277597404214863,0,0.668854464141065,1
"279640",0.0286928191590853,0,0.252532948673503,0,0.698663405132636,1
"279641",0.00240752289323013,0,0.659464053724566,1,0.311845162502016,0
"279642",0.00369448778039199,0,0.594027404171981,1,0.392000696652065,1
"279643",0.00447566418378233,0,0.482738044755685,0,0.490366601135185,1
"279644",0.00389813528394003,0,0.645420397129986,1,0.329855341036636,0
"279645",0.0176163832284316,0,0.713479063915723,1,0.204586540671917,0
"279646",0.00942871642408208,0,0.725361295900627,1,0.257997122037134,0
"279647",0.00511134866826411,0,0.660760880902543,1,0.315079087150671,0
"279648",0.00711478791015775,0,0.722714911328118,1,0.245264736586318,0
"279649",0.0133727685333344,0,0.70076112869291,1,0.271903009845369,0
"279650",0.0299150481978615,0,0.695698239184959,1,0.2590079227849,0
"279651",0.0326705571820836,0,0.532009590424593,0,0.416243063276532,1
"279652",0.0398507521463018,0,0.642001255065221,1,0.290537992826741,0
"279653",0.0339813565991311,0,0.639949993270502,1,0.301690409354772,0
"279654",0.0214337831326471,0,0.694375582491418,1,0.270568392220684,0
"279655",0.0126933124815992,0,0.810064044109102,1,0.164366381353684,0
"279656",0.0125608768190909,0,0.677666733276894,1,0.29848669906416,0
"279657",0.0102212181840447,0,0.74561707257528,1,0.219333943233427,0
"279658",0.0031643060440378,0,0.716277007614466,1,0.275015075976261,0
"279659",0.00892420845165934,0,0.832294768455774,1,0.147381708849504,0
"279660",0.0267669083430549,0,0.810496704705818,1,0.131664787946273,0
"279661",0.0133778006472165,0,0.814222586670856,1,0.151746615652732,0
"279662",0.0297279567402634,0,0.799378906494421,1,0.140422490248585,0
"279663",0.0362133391373333,0,0.833324554552189,1,0.108146424712537,0
"279664",0.0384378553457977,0,0.820784851018174,1,0.110745913984394,0
"279665",0.0242383969714787,0,0.845739579643855,1,0.108018366862743,0
"279666",0.0228502837427327,0,0.769789167201627,1,0.173616642635349,0
"279667",0.0168659481471292,0,0.821644247491811,1,0.126393470020807,0
"279668",0.0210958452279209,0,0.876449170874111,1,0.0745252806118342,0
"279669",0.0162410200616024,0,0.830039455748933,1,0.102124728196413,0
"279670",0.0220488856281269,0,0.785710422307693,1,0.112264326432655,0
"279671",0.0183422444663181,0,0.88146856817068,1,0.0772918722797626,0
"279672",0.0198856406380992,0,0.814699299126968,1,0.139579059461308,0
"279673",0.00773418371545862,0,0.850464490614637,1,0.123100185660742,0
"279674",0.00717855821554743,0,0.766546711806449,1,0.164249247933806,0
"279675",0.0384046106994953,0,0.712932821136995,1,0.191250753447836,0
"279676",0.0183301846358782,0,0.708902696691939,1,0.234884746124988,0
"279677",0.0285815525607372,0,0.806035069113404,1,0.144334144295709,0
"279678",0.0599006293025776,0,0.72752535634804,1,0.205880014197522,0
"279679",0.163616423251512,0,0.182235801718581,0,0.645909064729904,1
"279680",0.0668416192665832,0,0.74132207656602,1,0.102936440404912,0
"279681",0.0341531446428073,0,0.839031117594774,1,0.106863488343358,0
"279682",0.0863989144179504,0,0.794127596702187,1,0.0740393708419446,0
"279683",0.173082731111155,0,0.792248672624284,1,0.0136003253406627,0
"279684",0.108372256817037,0,0.818281918837542,1,0.0341495082640432,0
"279685",0.0380529609121933,0,0.768681783960823,1,0.168045778824272,0
"279686",0.321620156516825,0,0.181878599326906,0,0.486505294219163,1
"279687",0.529108809987298,1,0.142892457960828,0,0.327133824869679,0
"279688",0.229305238127767,0,0.225161594911668,0,0.521066820939694,1
"279689",0.135892388517926,0,0.227188155451071,0,0.61352042004042,1
"279690",0.0286763636557835,0,0.0331185176325734,0,0.936184508567885,1
"279691",0.0073512013519601,0,0.0808815080845041,0,0.910117314494167,1
"279692",0.0968165316582191,0,0.0590044924134864,0,0.84183059705053,1
"279693",0.128248428103689,0,0.0778137425759204,0,0.793189430163784,1
"279694",0.15344730882503,0,0.0616382971400337,0,0.782728816664737,1
"279695",0.220408511282003,0,0.354044450170343,0,0.395326155253204,1
"279696",0.140401612888883,0,0.282135699658139,0,0.429348884745071,1
"279697",0.045391015112975,0,0.360109519359642,0,0.576312411151226,1
"279698",0.126521659300162,0,0.439810217710322,0,0.395536265451934,1
"279699",0.0616070529354756,0,0.531132664678805,0,0.378496229148585,1
"279700",0.0493361091089389,0,0.1918308039865,0,0.736788920329087,1
"279701",0.193093360116721,0,0.000495199984475755,0,0.806411439898803,1
"279702",0.102574503544512,0,0.00704996703442062,0,0.890375529421067,1
"279703",0.136289510106472,0,0.435048605090911,0,0.409878054790753,1
"279704",0.0177288602134155,0,0.360681107066851,0,0.613722718222008,1
"279705",0.0304981260149936,0,0.655035197391197,1,0.29996955818793,0
"279706",0.078512980513338,0,0.535764139432587,0,0.373763419261643,1
"279707",0.0258355328754381,0,0.341365756622508,0,0.627169283864984,1
"279708",0.00779115357914395,0,0.120662029214361,0,0.869585986497696,1
"279709",0.0683885052106888,0,0.000896391301420054,0,0.930715103487891,1
"279710",0.184392309199372,0,0,0,0.815591749010543,1
"279711",0.0329064659234349,0,0.0377719644054528,0,0.929229895660228,1
"279712",0.0624475166900413,0,0.193495277847191,0,0.743168451547568,1
"279713",0.0624191443791444,0,2.39129377761446e-05,0,0.937034843541634,1
"279714",0.0622308559023298,0,0.00381329737428498,0,0.933792834043527,1
"279715",0.0142278225552755,0,0.196857711821771,0,0.781757267977465,1
"279716",0.0822859496412188,0,0.162924713644768,0,0.75284434246374,1
"279717",0.0740109397862512,0,0.30552085478357,0,0.617152278111415,1
"279718",0.0101325786827827,0,0.045389041955847,0,0.942616996577168,1
"279719",0.0486611973401298,0,0.564626595912153,1,0.35935523853743,1
"279720",0.189412132070663,0,0.375026528156313,0,0.387399758441832,1
"279721",0.174133844169836,0,0.319553919058066,0,0.468458049785675,1
"279722",0.0468813387161177,0,0.774582390584767,1,0.154489675383598,0
"279723",0.129100909020954,0,0.541558168912616,0,0.279189727844662,0
"279724",0.0968093011918701,0,0.561580749237172,1,0.298387891928635,0
"279725",0.203660683363164,0,0.438156522390659,0,0.354743381122444,1
"279726",0.130680640542842,0,0.570674789307705,1,0.291796871263261,0
"279727",0.134211099283218,0,0.461759035059679,0,0.398915053981015,1
"279728",0.0791634786352943,0,0.308085187652329,0,0.606107142882764,1
"279729",0.0473454934750302,0,0.050877424643646,0,0.900932160410159,1
"279730",0.00985333090530538,0,0.307192409412896,0,0.682208903409811,1
"279731",0.0115039098714751,0,0.127057650997789,0,0.858649757179491,1
"279732",0.144164210833323,0,0.0316150228430512,0,0.821056159353974,1
"279733",0.206344756591313,0,0.046942209473937,0,0.746517728706537,1
"279734",0.416061021964382,1,0.153858165493479,0,0.387770315217418,1
"279735",0.124137594059996,0,0.539542741123743,0,0.29589343485856,0
"279736",0.030234576825345,0,0.851857958593833,1,0.0874182573834648,0
"279737",0.0230223285146344,0,0.808199304065657,1,0.156113902500397,0
"279738",0.0294907589216155,0,0.895714144835544,1,0.0388501961733061,0
"279739",0.0330571745041009,0,0.766305898381755,1,0.182107027486125,0
"279740",0.204113159745921,0,0.581213368184056,1,0.195686066077155,0
"279741",0.357985958358431,0,0.444208093779334,0,0.165968315744371,0
"279742",0.0541132433711008,0,0.839706399875335,1,0.0971772253855624,0
"279743",0.0135683869218525,0,0.962042273187245,1,0.00623173354167021,0
"279744",0.0127014168970194,0,0.964207108882538,1,0.00439947120410438,0
"279745",0.021986922667173,0,0.958460526433518,1,0.00214474922033168,0
"279746",0.0223272893706615,0,0.959561507285229,1,0.00522927623099302,0
"279747",0.017258744870728,0,0.918494393271288,1,0.0322812148284185,0
"279748",0.0260015019485034,0,0.7874806641369,1,0.0462825100484309,0
"279749",0.00736249125855362,0,0.964134716233279,1,0.0117570535789277,0
"279985",0.127923680293976,0,0.766875652747691,1,0.0279051047808964,0
"279986",0.389233075077715,0,0.523086433220958,0,0.0440520645902564,0
"279987",0.125638759244169,0,0.712229161258069,1,0.0741220176522291,0
"279988",0.114993505901641,0,0.733399297914416,1,0.0855002679620137,0
"279989",0.0921585661122939,0,0.626249690348828,1,0.0868490076115895,0
"279990",0.0518013168115928,0,0.332776680906399,0,0.152563895165693,0
"279991",0.00464842488201585,0,0.199776456336749,0,0.173797725466143,0
"279992",0.00638833460783379,0,0.131200984958204,0,0.0588531054882004,0
"279993",0.0314715111001527,0,0.234309364267353,0,0.0919212648025486,0
"279994",0.0393430980277517,0,0.569593225411959,1,0.135426798369084,0
"279995",0.105091813105882,0,0.791278314896264,1,0.0551213014169295,0
"279996",0.410850088036831,1,0.546163433809632,1,0.0200845704345941,0
"279997",0.787622609107849,1,0.195689976154892,0,0.0146287290047951,0
"279998",0.660547021457853,1,0.284775988709855,0,0.0383911366809806,0
"279999",0.581607967701952,1,0.272136158748251,0,0.0589216182501505,0
"280000",0.533981375820134,1,0.302472927259835,0,0.091247002159123,0
"280001",0.274398082309302,0,0.443386464756551,0,0.133278977454811,0
"280002",0.0861683029279735,0,0.46599919613395,0,0.127650501200718,0
"280003",0.111651834103633,0,0.486826052835917,0,0.113735026036711,0
"280004",0.0862988907172881,0,0.57508678695837,1,0.121660179359382,0
"280005",0.12976693754236,0,0.635712564565429,1,0.0854654541625606,0
"280006",0.183438043383865,0,0.756919812747446,1,0.0336449280505908,0
"280007",0.191875661510513,0,0.575503435480633,1,0.080666530390735,0
"280008",0.216427184718328,0,0.553106264824172,1,0.0785626770395831,0
"280009",0.253994583434984,0,0.658425061210732,1,0.0353535511042293,0
"280010",0.280853247232344,0,0.630914784758451,1,0.0312959056554168,0
"280011",0.27797224203623,0,0.644417174275511,1,0.0277100939412501,0
"280012",0.205870490361983,0,0.352201125013252,0,0.0815084615120962,0
"280013",0.0661640407495406,0,0.288748059894887,0,0.111646632729972,0
"280014",0.0465178599967049,0,0.423829833905893,0,0.173995129334556,0
"280015",0.0268055730822332,0,0.427821439244971,0,0.174391394258252,0
"280016",0.0163808856657303,0,0.305833391128609,0,0.251148206348018,0
"280017",0.147511818851984,0,0.291327961071728,0,0.0531173110108566,0
"280018",0.149310140346462,0,0.348794717906388,0,0.100607012090224,0
"280019",0.203169846756993,0,0.192116755969072,0,0.146065333248834,0
"280020",0.244596687269771,0,0.264494848015184,0,0.144722235270367,0
"280021",0.303865541517681,0,0.261118451765872,0,0.149001441358677,0
"280022",0.33528816155992,0,0.312572771754583,0,0.0439419669660597,0
"280023",0.580260902271687,1,0.117145388088481,0,0.0299544869923207,0
"280024",0.339271212237334,0,0.0659252856858695,0,0.0416592088973689,0
"280025",0.153214570264,0,0.0105492319344039,0,0.0153688444962044,0
"280026",0.615330653534723,1,0.0586413540622465,0,0.0591463572608658,0
"280027",0.95092103637002,1,0.0177395395398028,0,0.0104613270258494,0
"280028",0.76850376051802,1,0.188282564453611,0,0.0168983386382426,0
"280029",0.583999531155194,1,0.337578622621718,0,0.0219840149985701,0
"280030",0.547820231739892,1,0.356116631589782,0,0.0623585250126199,0
"280031",0.542567915942266,1,0.404540659534588,0,0.0246491021771943,0
"280032",0.19764270374326,0,0.764848687773366,1,0.0107813295808201,0
"280033",0.118513345970075,0,0.844256193757777,1,0.0160286483726398,0
"280034",0.399594175928737,1,0.449130413432276,0,0.0428796162607682,0
"280035",0.602369447894297,1,0.351346441703214,0,0.0182828305935863,0
"280036",0.286481462447258,0,0.597036649060667,1,0.078263516251896,0
"280037",0.187948539014175,0,0.7547070239976,1,0.0243363978234643,0
"280038",0.853326689169684,1,0.129144230452002,0,0.00897050570190766,0
"280039",0.719382885524774,1,0.258867760477885,0,0.015205074857237,0
"280040",0.868245416071958,1,0.107718037050045,0,0.0228354618302832,0
"280041",0.701499492283081,1,0.241989961905258,0,0.0454142688776123,0
"280042",0.182440367412117,0,0.748486586951061,1,0.0562257276703175,0
"280043",0.162260198875732,0,0.809559363689289,1,0.0200307575965168,0
"280044",0.167237025677594,0,0.796904446313359,1,0.022195378828621,0
"280045",0.24292061543535,0,0.690322466933186,1,0.0243081483680008,0
"280046",0.235758916478159,0,0.692176378738292,1,0.0373815178461082,0
"280047",0.271211067426273,0,0.685671750412719,1,0.0263790568995096,0
"280048",0.527054594983224,1,0.415431357548222,0,0.0369751724888917,0
"280049",0.574971622261614,1,0.348215542258232,0,0.0226561990365247,0
"280050",0.387536561338829,0,0.563658457241826,1,0.0390734089287447,0
"280051",0.245996158460803,0,0.732870006805124,1,0.0185026481602573,0
"280052",0.254288618564585,0,0.728642874177848,1,0.0120279265523901,0
"280053",0.145099880384284,0,0.818946253258519,1,0.00740353573440953,0
"280054",0.16874916578943,0,0.808852960415784,1,0.012752655953088,0
"280055",0.240379722676079,0,0.735860604693792,1,0.0121984547066792,0
"280056",0.840359714693423,1,0.149664025513358,0,0.00985668386208415,0
"280057",0.951173884318588,1,0.0137538006004599,0,0.0350723150809524,0
"280058",0.967855868080791,1,0.000952523821464993,0,0.0311916080977438,0
"280059",0.956714272687679,1,0.00444429317588934,0,0.0388414341364312,0
"280060",0.965186360569068,1,0.00852916827595498,0,0.0262565701811132,0
"280061",0.997337884565535,1,0.000396431516783276,0,0.00226568391768213,0
"280062",0.961754747477904,1,0.0127905833019946,0,0.0254546692201018,0
"280063",0.952318734931189,1,0.00408028982338195,0,0.0435531448691618,0
"280064",0.963380708658204,1,0.00381601999063393,0,0.0327833442289524,0
"280065",0.941898309926694,1,0.0102276248935096,0,0.0478381963964148,0
"280066",0.956443473965112,1,0.000555945921216787,0,0.0429965946668329,0
"280067",0.99241551427494,1,0.00367493394874208,0,0.00388563680485092,0
"280068",0.930904671266217,1,0.0555989725678125,0,0.0134963561659701,0
"280069",0.430999762861055,1,0.523047981636556,0,0.0399563678051853,0
"280070",0.336235313426165,0,0.572160671449545,1,0.0813328142102104,0
"280071",0.282145144272561,0,0.641827241093053,1,0.0545909371319842,0
"280072",0.260684511958731,0,0.688351544397013,1,0.0452289162647902,0
"280073",0.435078303174371,1,0.400209387262159,0,0.14786112579227,0
"280074",0.584384898782507,1,0.325575281287247,0,0.064121630627419,0
"280075",0.995119375666512,1,0.000223183487674014,0,0.00426288432296213,0
"280076",0.996177335419859,1,0.00101690172018093,0,0.00276590827388102,0
"280077",0.982283486745657,1,0.000557349600846029,0,0.0151066702540266,0
"280078",0.994267929855259,1,0.000661646881976713,0,0.00352989408699494,0
"280079",0.976724003000845,1,0.000944390251414199,0,0.0222410359759317,0
"280080",0.924049040247362,1,0.0130946536109376,0,0.0491923318946811,0
"280081",0.89218734375921,1,0.0187144408665587,0,0.0794620356974573,0
"280082",0.975934362059743,1,0.00230738878063664,0,0.0180249976006302,0
"280083",0.989044949415526,1,0.00267723727818994,0,0.0054989231675669,0
"280084",0.973912013499829,1,0.00143077589382543,0,0.0232822309869313,0
"280085",0.972564609397272,1,0.00656817118935543,0,0.0190058728706386,0
"280086",0.968655276008476,1,0.00137499103142172,0,0.0264879208881175,0
"280087",0.880149447774881,1,0.0124834071019098,0,0.0920250985729839,0
"280088",0.907477590877995,1,0.0248094065303561,0,0.0662123542279727,0
"280089",0.949001035430392,1,0.00361348370670305,0,0.0461817515788464,0
"280090",0.950322301054356,1,0.00126326372812059,0,0.0480677011698835,0
"280091",0.918231661815273,1,0.00740047739350239,0,0.0742004578150711,0
"280092",0.820910406247886,1,0.0065510385682183,0,0.172072867664226,0
"280093",0.848286235290534,1,0.00356634079966664,0,0.144370803177628,0
"280094",0.923305396574197,1,0.0037885846292725,0,0.0727067479778755,0
"280095",0.822301267259688,1,0.0119498038429512,0,0.155566072830452,0
"280096",0.827372203192478,1,0.00566152146901303,0,0.166943863236362,0
"280097",0.878481153899734,1,0.00366615147586608,0,0.113981404380798,0
"280098",0.836863873557433,1,0.00410608507005437,0,0.158209039572566,0
"278894",0,0,0.0587977567647426,0,0.941202243235257,1
"278895",3.98444806170348e-06,0,0.0278371073162077,0,0.972158908235731,1
"278896",0.00984161584796914,0,0.0180846664011184,0,0.969769715791706,1
"278897",3.98447894042505e-06,0,0.0762414107334571,0,0.922838174631305,1
"278898",0.00225543197479686,0,0.228638239908705,0,0.769054524908596,1
"278899",0,0,0.313202739287792,0,0.68383189105086,1
"278900",3.98451982173099e-06,0,0.352720054371164,0,0.647275961109015,1
"278901",3.98448092493509e-06,0,0.262518721083626,0,0.737242210060878,1
"278902",5.57883726771859e-05,0,0.21140963977182,0,0.78509017899746,1
"278903",0.00405224713240759,0,0.250701413297889,0,0.745146726808336,1
"278904",0.00243893116286074,0,0.431950756083762,0,0.56553859190612,1
"278905",0.00216777666927172,0,0.334772460756468,0,0.663015928854845,1
"278906",0.0182990246295094,0,0.222825478451122,0,0.748933842236144,1
"278907",0.0018400198084627,0,0.269939034183006,0,0.727727435801827,1
"278908",0.00124675785919229,0,0.229324936517076,0,0.7692410365417,1
"278909",2.7893991674042e-05,0,0.269546814286984,0,0.730425291721342,1
"278910",3.98447663839587e-05,0,0.460517840912518,0,0.529433348850214,1
"278911",0.000442274069670518,0,0.377535505443557,0,0.62200628268246,1
"278912",1.99223982742422e-05,0,0.230131192977116,0,0.763955839215089,1
"278913",0.00306834782028187,0,0.180587411719325,0,0.810734902158188,1
"278914",0.000123518238848581,0,0.451263924484997,0,0.546509137295587,1
"278915",0.0221730172944267,0,0.58396873266242,1,0.391881262352637,1
"278916",0.0149223023643426,0,0.566464814362747,1,0.414067799325321,1
"278917",0.00661260949351561,0,0.462614508785384,0,0.524175532800594,1
"278918",0.0143381644347635,0,0.32018195001172,0,0.655955216443767,1
"278919",0.001438344550627,0,0.256223551441655,0,0.739929582940685,1
"278920",0.00620188075645244,0,0.30632194264862,0,0.66449791649921,1
"278921",0.000111565499237978,0,0.7137243434465,1,0.284509594622973,0
"278922",9.96130312651835e-05,0,0.722664650180152,1,0.276657981207245,0
"278923",4.38290364282367e-05,0,0.760385968535621,1,0.239490513270809,0
"278924",0.0188164957019837,0,0.706616299558927,1,0.273997368952613,0
"278925",0.0133479694111515,0,0.805995800709483,1,0.179668630516332,0
"278926",0.00576221410805941,0,0.577588091836439,1,0.414592711600833,1
"278927",0.0252935791281482,0,0.462147870839002,0,0.49089213122526,1
"278928",0.0016019101782663,0,0.257917500828849,0,0.740349088903624,1
"278929",0.0150559675155921,0,0.182949937691747,0,0.801766979249176,1
"278930",0.00268393020299254,0,0.177129830700823,0,0.812290121220329,1
"278931",0.00297418788513744,0,0.142964230131968,0,0.853559442484571,1
"278932",0.00378236258277334,0,0.325166985876945,0,0.670970961367069,1
"278933",0.0146051881367626,0,0.24394482525212,0,0.736416021722165,1
"278934",0.0195798032946996,0,0.251808747388817,0,0.725172838030929,1
"278935",0.00976888770971451,0,0.349130103637925,0,0.635050146502632,1
"278936",0.00597035288013375,0,0.209880581586538,0,0.781864924128019,1
"278937",0.0133115010541931,0,0.112382181497323,0,0.869783457605859,1
"278938",0.0106661759237318,0,0.230688812007405,0,0.756466983017407,1
"278939",0,0,0.145106895704063,0,0.851875098757156,1
"278940",0.00036656993736037,0,0.139112494337092,0,0.858106355485978,1
"278941",0.022133442635662,0,0.125530728111215,0,0.820994924526128,1
"278942",0.00297307979521042,0,0.302155959639972,0,0.688331806056217,1
"278943",0.000171331464625033,0,0.381875521714271,0,0.616016702825575,1
"278944",0.00222854892661208,0,0.259309922419754,0,0.731623755149767,1
"278945",0.00462076857547453,0,0.447158941943648,0,0.532713626224931,1
"278946",0.00215979341137686,0,0.784837843796548,1,0.203698116230777,0
"278947",0.000306802696341473,0,0.857609163088862,1,0.139871819427249,0
"278948",0,0,0.815312111313986,1,0.181611840646064,0
"278949",3.18759260180636e-05,0,0.81541009448658,1,0.178679949450041,0
"278950",0.0191832570891181,0,0.752538374483957,1,0.202729728868132,0
"278951",0.0125012890795119,0,0.826826231610029,1,0.146235003143872,0
"278952",0.0198299554228037,0,0.833262153935193,1,0.126441773291293,0
"278953",0.0121588752742929,0,0.655197841581787,1,0.298973253498626,0
"278954",0.0121797984663741,0,0.816258374231595,1,0.152843888440061,0
"278955",0.0101272261548879,0,0.846421182157466,1,0.128441071389722,0
"278956",6.92198472572876e-05,0,0.769556557736223,1,0.226107873218031,0
"278957",0.000255030666182379,0,0.827869390969594,1,0.16820651194267,0
"278958",0.000525952685622333,0,0.811652575146409,1,0.167811870399646,0
"278959",0.00557770530780297,0,0.457099538254599,0,0.441623953082042,1
"278960",0.00135011673541301,0,0.650073619639089,1,0.334983452988448,0
"278961",0.00174497408316874,0,0.702712478295315,1,0.284840473994482,0
"278962",0.00108377155689362,0,0.619120439692496,1,0.368660872738922,1
"278963",0.000290865218436791,0,0.859937041625801,1,0.126549081413772,0
"278964",0.00160574587672948,0,0.794425838467304,1,0.176872629408076,0
"278965",0.00117155663714231,0,0.876396092539824,1,0.118054056380366,0
"278966",0.00339919272390283,0,0.858131742786366,1,0.12691532912734,0
"278967",0.011930698304418,0,0.784891293840812,1,0.174038074350086,0
"278968",0.0636175358392028,0,0.494648088674143,0,0.440709179456482,1
"278969",0.00883759981945477,0,0.820904645087091,1,0.162870509798021,0
"278970",0.00514083062849352,0,0.754668517312566,1,0.217083188170546,0
"278971",0.00264616982578745,0,0.548823299178706,1,0.428020533338784,1
"278972",0.00436999245547192,0,0.860493813730053,1,0.119050086812083,0
"278973",0.00732573632479613,0,0.365641733234996,0,0.623209033023604,1
"278974",0.0043100645392031,0,0.747223685858848,1,0.216054202475294,0
"278975",0.00046982345099837,0,0.90067491246017,1,0.094334447957469,0
"278976",0.00236949706717037,0,0.949505943539483,1,0.0251249877186424,0
"278977",0.00230657974693964,0,0.9288755900876,1,0.0544957506042574,0
"278978",0.00393258697147719,0,0.930882731188393,1,0.041302813631495,0
"278979",0.0154964245794473,0,0.786500869696891,1,0.147175348028189,0
"278980",0.0177213712072145,0,0.749949546074047,1,0.194888344913995,0
"278981",0.00544787187063736,0,0.856716869763361,1,0.116773529989633,0
"278982",0.0269236716838351,0,0.41225058080817,0,0.446009673448881,1
"278983",0.0287706048827685,0,0.169298953806329,0,0.72546513657422,1
"278984",0.105227670473241,0,0.118276186903781,0,0.69444684179921,1
"278985",0.0505032434039576,0,0.168598752747197,0,0.703342553678274,1
"278986",0.0400714247406064,0,0.423804485490923,0,0.307265364332081,0
"278987",0.0382283887749521,0,0.260669877264642,0,0.347073095524229,1
"278988",0.0279179925916491,0,0.304351314909428,0,0.542465626205957,1
"278989",0.0356376262588531,0,0.211762528027141,0,0.683023324948848,1
"278990",0.00853525477957852,0,0.500539547700508,0,0.46267138126347,1
"278991",0.00911671865711544,0,0.532185821602508,0,0.402214481501769,1
"278992",0.0059787814678135,0,0.776277753213665,1,0.201991713227912,0
"278993",0.00610757466123927,0,0.659005568713203,1,0.315111629270967,0
"278994",0.00596994541964569,0,0.467032588691004,0,0.512661523572661,1
"278995",0.00910197951289793,0,0.77479008313957,1,0.169628820034703,0
"278996",0.0188951291405364,0,0.65125555498998,1,0.30961034060644,0
"278997",0.11161316361872,0,0.580799331529913,1,0.28754188920298,0
"278998",0.0194415653607781,0,0.652984145314625,1,0.307902636363962,0
"278999",0.015767831360838,0,0.579766070889087,1,0.36026424416735,1
"279000",0.0188403528529852,0,0.655376042130924,1,0.305696419573909,0
"279001",0.0303916654311108,0,0.693021615002701,1,0.253417771387601,0
"279002",0.0633484698420825,0,0.705838205134126,1,0.170645058191136,0
"279003",0.0378415923039429,0,0.788387591043968,1,0.156824713004631,0
"279004",0.0240365962217807,0,0.768907308472394,1,0.191240058023959,0
"279005",0.0266566220488587,0,0.854354645027978,1,0.0921705645249134,0
"279006",0.0287151613382263,0,0.682561586435614,1,0.247219738451469,0
"279007",0.010417103337395,0,0.729791713436629,1,0.254179166232412,0
"279008",0.00361566839123167,0,0.858961455920582,1,0.127579192863033,0
"279009",0.0129193824347589,0,0.741621613306411,1,0.227031267239422,0
"279010",0.00844591673534992,0,0.805499873237536,1,0.171611345759311,0
"279011",0.0305732976219057,0,0.836885231887491,1,0.110815872016637,0
"279012",0.0263760160138048,0,0.814623984544023,1,0.138976607327325,0
"279013",0.0296290314873154,0,0.839307250179454,1,0.113604984671517,0
"279014",0.0271487957478613,0,0.792258744798551,1,0.162732598253785,0
"279015",0.0255532498497838,0,0.880565769194602,1,0.080075753591243,0
"279016",0.0178357397338081,0,0.839667844814413,1,0.116744646486944,0
"279017",0.0322444747473379,0,0.746665242731755,1,0.191209885083671,0
"279018",0.0333053463170138,0,0.895704056746704,1,0.0327029321659114,0
"279019",0.0139293251290467,0,0.872864954566109,1,0.0874103741926764,0
"279020",0.00480363062297288,0,0.871441324692188,1,0.0966101303858537,0
"279021",0.00855354376430411,0,0.859275077712862,1,0.107457879485763,0
"279022",0.0241342769911196,0,0.885865553668461,1,0.069563490205649,0
"279023",0.0132644418560599,0,0.823925026420556,1,0.139750392892425,0
"279024",0.0234517502161983,0,0.601557743701597,1,0.331078356840128,0
"279025",0.00983481105060325,0,0.85136373392905,1,0.124558176010477,0
"279026",0.0125497253286534,0,0.949591779210516,1,0.0200182078537843,0
"279027",0.0161010880157881,0,0.885257421014648,1,0.082946777141901,0
"279028",0.113834506630998,0,0.503946233939839,0,0.360304442262243,1
"279029",0.0482034434345001,0,0.737003423935887,1,0.19635579465361,0
"279030",0.0198527018148102,0,0.888925103367322,1,0.0762617547083581,0
"279031",0.0111452311037412,0,0.783446143696322,1,0.0752695113471656,0
"279032",0.233557961335065,0,0.582289143543167,1,0.0410862132708197,0
"279033",0.135254169227039,0,0.788908276755112,1,0.0455223365007519,0
"279034",0.120995800639053,0,0.687587978110026,1,0.162293474574326,0
"279035",0.252449570805604,0,0.175365455578693,0,0.57006632303869,1
"279036",0.482669148197092,1,0.00038250786893395,0,0.516378566587542,1
"279037",0.661675818362886,1,1.53129402972555e-06,0,0.338322650343084,0
"279038",0.451143547648367,1,0.118112302174455,0,0.418149297810085,1
"279039",0.0481972434381375,0,0.625869604127354,1,0.297680502628658,0
"279040",0.142892577670003,0,0.542151555264378,0,0.2966821358383,0
"279041",0.0856831771268846,0,0.297207170384816,0,0.590345862123567,1
"279042",0.0732244159907063,0,0.535124948485911,0,0.385618162890547,1
"279043",0.152518979785718,0,0.203098428258652,0,0.641778680226704,1
"279044",0.143800455406692,0,0.269408550046972,0,0.516457765108444,1
"279045",0.0397401070789053,0,0.644381186431338,1,0.238170377232184,0
"279046",0.00433360418900795,0,0.787325954203468,1,0.205299973017615,0
"279047",0.0100698773182334,0,0.604112948700744,1,0.369847777004604,1
"279048",0.455363383279014,1,0.0452956751698911,0,0.471367483286701,1
"279049",0.479692652442572,1,0.0472667998017318,0,0.473040547755697,1
